stop_id,stop_name,latitude,longitude
3258069508,Stop_3258069508,12.8178381,80.2405354
3259348351,Stop_3259348351,12.8059508,80.2429515
3261253463,Stop_3261253463,12.8062686,80.2430098
3261257465,Stop_3261257465,12.8416654,80.2405603
3261257466,Stop_3261257466,12.8276183,80.2403223
3261260258,Stop_3261260258,12.8598425,80.2418337
3261261651,Stop_3261261651,12.8778797,80.2438159
3261262160,Stop_3261262160,12.8679009,80.2433625
3261262339,Stop_3261262339,12.9205826,80.251487
3261264219,Stop_3261264219,12.9148864,80.2503116
3262960162,Stop_3262960162,12.9384795,80.2526055
3262970161,Stop_3262970161,12.9544995,80.2550838
3262996627,Stop_3262996627,13.0066383,80.2547553
3262998692,Stop_3262998692,12.9612601,80.2562079
3262998735,Stop_3262998735,13.0065479,80.2465371
3263003853,Stop_3263003853,13.0074031,80.2367069
3263010049,Stop_3263010049,13.0221248,80.2262769
3263015762,Stop_3263015762,13.0294483,80.2309064
3263015885,Stop_3263015885,13.0232491,80.2274463
3263015892,Stop_3263015892,13.0143216,80.2262688
3263017226,Stop_3263017226,13.0083174,80.2334438
3264712469,Stop_3264712469,13.0072847,80.2097658
3264719874,Stop_3264719874,13.0073801,80.2014349
3264719879,Stop_3264719879,13.0072285,80.1970414
3264721594,Stop_3264721594,13.0237184,80.1785664
3264823358,Stop_3264823358,13.0290781,80.1689077
3264825519,Stop_3264825519,13.0323105,80.1632027
3264825906,Stop_3264825906,13.0345369,80.1566688
3264826261,Stop_3264826261,13.0365019,80.1430003
3264827350,Stop_3264827350,13.0410957,80.127076
3264828694,Stop_3264828694,13.0379914,80.135136
3264829569,Stop_3264829569,13.0448932,80.1161771
3264830297,Stop_3264830297,13.0464643,80.1113082
3264830986,Stop_3264830986,13.0491896,80.1054234
3264831529,Stop_3264831529,13.0502091,80.0994727
3264832443,Stop_3264832443,13.0515356,80.0950719
3264834128,Stop_3264834128,13.0473146,80.0808884
3264834152,Stop_3264834152,13.0404738,80.0578133
3264835785,Stop_3264835785,13.037751,80.0575719
3264836166,Stop_3264836166,13.0433402,80.063682
3264839775,Stop_3264839775,13.0409702,80.0577677
3264840298,Stop_3264840298,13.0427079,80.0615791
3264851616,Stop_3264851616,13.0474021,80.0805504
3264852764,Stop_3264852764,13.0509244,80.0950324
3264860906,Stop_3264860906,13.0502738,80.099413
3264861262,Stop_3264861262,13.0492822,80.1057014
3264861573,Stop_3264861573,13.0466895,80.1111041
3264865893,Stop_3264865893,13.0450211,80.1159757
3264869197,Stop_3264869197,13.0357914,80.154217
3264869925,Stop_3264869925,13.036954,80.1418335
3264871280,Stop_3264871280,13.0318741,80.1643507
3264873477,Stop_3264873477,13.0295066,80.168626
3264878136,Stop_3264878136,13.0250276,80.1767049
3264878737,Stop_3264878737,13.0209667,80.1839683
3264882061,Stop_3264882061,13.0238073,80.1789017
3264882332,Stop_3264882332,13.016826,80.1893475
3264883462,Stop_3264883462,13.0086502,80.1975671
3264883515,Stop_3264883515,13.0155768,80.225033
3298619178,Stop_3298619178,12.980629,80.2287544
3298619179,Stop_3298619179,12.9817095,80.2303946
3377597538,Stop_3377597538,13.0073755,80.2615847
3605047768,Stop_3605047768,12.9816323,80.1856214
3678928567,Stop_3678928567,13.1166176,80.1005434
3724408109,Stop_3724408109,13.0412747,80.2247636
3724408110,Stop_3724408110,13.042286,80.2246214
3725571283,Stop_3725571283,13.0403357,80.2416011
3729730986,Stop_3729730986,12.9727402,80.1385326
3729730987,Stop_3729730987,12.9730257,80.138054
3732413818,Stop_3732413818,13.0404185,80.2392262
3732415367,Stop_3732415367,13.0407738,80.2376491
3742401976,Stop_3742401976,12.9717802,80.1415393
3742401984,Stop_3742401984,12.9716047,80.1418002
3872358350,Stop_3872358350,12.9575161,80.1253251
3969967347,Stop_3969967347,12.9681668,80.1485336
3990598049,Stop_3990598049,13.0465771,80.191524
4129578889,Stop_4129578889,12.8320778,80.2292023
4153840390,Stop_4153840390,13.0290249,80.2242622
4153840489,Stop_4153840489,13.031205,80.2242183
4153840589,Stop_4153840589,13.0311449,80.2240709
4153840689,Stop_4153840689,13.0290173,80.2240205
4158510090,Stop_4158510090,12.8665865,80.0754114
4158845697,Stop_4158845697,12.8629155,80.0740504
4172727623,Stop_4172727623,12.9785526,80.2253586
4221545249,Stop_4221545249,13.001675,80.1960093
4221545250,Stop_4221545250,13.001732,80.1960854
4221545251,Stop_4221545251,13.0017833,80.1961615
4221572806,Stop_4221572806,13.0036032,80.2119807
4221779489,Stop_4221779489,13.0140912,80.2045927
4308329989,Stop_4308329989,13.0241758,80.213001
4311241791,Stop_4311241791,13.0451067,80.1156733
4358666333,Stop_4358666333,12.981636,80.2334748
4358676514,Stop_4358676514,12.9877973,80.2230746
4384940991,Stop_4384940991,12.9985806,80.2391518
4384940992,Stop_4384940992,12.999126,80.2394049
4384979890,Stop_4384979890,12.9960586,80.2359191
4384980791,Stop_4384980791,12.9920732,80.2337735
4384985391,Stop_4384985391,12.9921946,80.2336686
4384995091,Stop_4384995091,12.9961354,80.2362203
4384995092,Stop_4384995092,13.0026838,80.2402119
4384996591,Stop_4384996591,12.9939545,80.2343355
4385019891,Stop_4385019891,13.0025534,80.2400679
4385019892,Stop_4385019892,13.0038121,80.2413768
4385029489,Stop_4385029489,12.9941561,80.2347372
4385062589,Stop_4385062589,12.9911913,80.2330109
4385062689,Stop_4385062689,12.9910868,80.2321166
4402620433,Stop_4402620433,12.9032844,80.2279555
4402620434,Stop_4402620434,12.9032855,80.2280166
4402620444,Stop_4402620444,12.9075689,80.228228
4406456567,Stop_4406456567,12.9132888,80.2292825
4407799377,Stop_4407799377,13.0400117,80.242543
4407799419,Stop_4407799419,13.0399858,80.2429146
4411798690,Stop_4411798690,13.0204579,80.1845
4411849791,Stop_4411849791,13.014377,80.1935118
4411855089,Stop_4411855089,13.0210717,80.1833445
4417314190,Stop_4417314190,13.0407196,80.2306959
4421925892,Stop_4421925892,13.067122,80.2479405
4421948892,Stop_4421948892,13.0645529,80.2349783
4421948893,Stop_4421948893,13.0679286,80.2486265
4421967489,Stop_4421967489,13.064739,80.2346949
4533572479,Stop_4533572479,13.1024603,80.2711188
4533572480,Stop_4533572480,13.1024641,80.2711741
4639687854,Stop_4639687854,12.9216339,80.0925211
4640168129,Stop_4640168129,12.9209595,80.0897056
4666745989,Stop_4666745989,12.990514,80.1499095
4732042730,Stop_4732042730,13.0726445,80.2019974
4739613829,Stop_4739613829,13.0735659,80.2003418
4758901321,Stop_4758901321,13.1941264,80.1833469
4763208284,Stop_4763208284,13.0580016,80.2782021
4763208285,Stop_4763208285,13.0470676,80.23531
4763212040,Stop_4763212040,13.048667,80.2600237
4763212995,Stop_4763212995,13.0326478,80.2775015
4763213172,Stop_4763213172,13.033435,80.2772514
4785434123,Stop_4785434123,13.031501,80.1913595
4788407922,Stop_4788407922,13.1088932,80.2867926
4789389223,Stop_4789389223,13.104527,80.2867247
4864012223,Stop_4864012223,13.1078822,80.2913847
4910251723,Stop_4910251723,12.9266796,80.1276135
4948353021,Stop_4948353021,13.0289852,80.2543724
5090924222,Stop_5090924222,12.923495,80.1545664
5093966251,Stop_5093966251,12.8988445,80.2279854
5207918374,Stop_5207918374,13.0363277,80.2016549
5225868729,Stop_5225868729,13.109584,80.0610379
5225963092,Stop_5225963092,12.9861355,80.2512974
5227401703,Stop_5227401703,13.0853785,80.2013107
5227454884,Stop_5227454884,13.0191075,80.2064422
5228340704,Stop_5228340704,13.0243667,80.2066739
5228342635,Stop_5228342635,13.0243263,80.2069943
5229995717,Stop_5229995717,13.1215291,80.0639365
5229998568,Stop_5229998568,13.1158343,80.0633252
5239594891,Stop_5239594891,13.0870648,80.1981881
5258976322,Stop_5258976322,12.8856231,80.1513995
5258977225,Stop_5258977225,12.8897333,80.1430852
5259036521,Stop_5259036521,12.8885674,80.1452887
5259058521,Stop_5259058521,12.8870239,80.1486323
5259088435,Stop_5259088435,12.8836322,80.1543394
5259114725,Stop_5259114725,12.8941183,80.1411752
5259129622,Stop_5259129622,12.9022476,80.1420235
5259141322,Stop_5259141322,12.9177987,80.1457925
5304209965,Stop_5304209965,12.8330267,80.228884
5304399879,Stop_5304399879,12.9256047,80.1043133
5318529343,Stop_5318529343,13.0468396,80.2121426
5318530216,Stop_5318530216,13.053955,80.2114618
5318537692,Stop_5318537692,13.0630102,80.2115596
5320093328,Stop_5320093328,13.082197,80.1983699
5328279366,Stop_5328279366,13.0799248,80.2251225
5332423915,Stop_5332423915,12.9420294,80.2533063
5332440110,Stop_5332440110,12.976764,80.2592029
5336301540,Stop_5336301540,13.076939,80.2152668
5336303647,Stop_5336303647,13.075358,80.2176034
5336309421,Stop_5336309421,13.0851915,80.2178689
5336309429,Stop_5336309429,13.0906948,80.2180699
5336311486,Stop_5336311486,13.0957115,80.2187163
5336393773,Stop_5336393773,13.1027785,80.2086858
5338328029,Stop_5338328029,13.1032312,80.1989924
5338328041,Stop_5338328041,13.1036674,80.2026581
5338516190,Stop_5338516190,13.1080663,80.2061553
5338598421,Stop_5338598421,13.1022099,80.2107409
5338600702,Stop_5338600702,13.1001091,80.2145485
5338602064,Stop_5338602064,13.0956228,80.2189413
5338606117,Stop_5338606117,13.0900917,80.2182669
5338606922,Stop_5338606922,13.0858113,80.218134
5338612406,Stop_5338612406,13.0848033,80.2159601
5338614518,Stop_5338614518,13.0848976,80.2132579
5338616524,Stop_5338616524,13.0847224,80.2118818
5338617221,Stop_5338617221,13.0849958,80.2109928
5338656232,Stop_5338656232,13.0848336,80.2095342
5338658745,Stop_5338658745,13.0850967,80.2095483
5355818030,Stop_5355818030,13.0186408,80.2059235
5356742026,Stop_5356742026,13.054195,80.253785
5373987234,Stop_5373987234,13.0873581,80.1974447
5394814347,Stop_5394814347,13.0878057,80.1903448
5394822729,Stop_5394822729,13.0875626,80.1893914
5400380243,Stop_5400380243,13.0692359,80.2065633
5400380933,Stop_5400380933,13.073976,80.2002264
5400381038,Stop_5400381038,13.0820746,80.1987027
5400381616,Stop_5400381616,13.0318973,80.2113404
5400381618,Stop_5400381618,13.0476117,80.2123446
5400382521,Stop_5400382521,13.0580044,80.2116987
5400382522,Stop_5400382522,13.0651401,80.2112943
5460685950,Stop_5460685950,13.0653877,80.2676197
5486341834,Stop_5486341834,12.9874595,80.2553985
5486499215,Stop_5486499215,13.00809,80.21336
5489108080,Stop_5489108080,13.0410443,80.1733792
5624538882,Stop_5624538882,13.119438,80.1986536
5628388498,Stop_5628388498,12.9866789,80.2333649
5631301095,Stop_5631301095,12.9852935,80.259745
5631301097,Stop_5631301097,13.014823,80.2591757
5631301098,Stop_5631301098,13.0565227,80.2549486
5631301099,Stop_5631301099,12.991327,80.0950594
5631301100,Stop_5631301100,13.0069536,80.2583912
5631301101,Stop_5631301101,13.0079179,80.2587553
5631301102,Stop_5631301102,13.0700086,80.2420016
5631301103,Stop_5631301103,13.1029895,80.2527264
5631301105,Stop_5631301105,13.0508174,80.0947925
5631301107,Stop_5631301107,12.9872302,80.2593997
5631301108,Stop_5631301108,13.0319226,80.2111736
5631301109,Stop_5631301109,13.0505248,80.2796732
5631301110,Stop_5631301110,13.0148178,80.1744381
5631301111,Stop_5631301111,13.0145924,80.1744052
5631301112,Stop_5631301112,13.0386017,80.2587935
5631301113,Stop_5631301113,13.0388081,80.2588606
5631301114,Stop_5631301114,12.9816579,80.233499
5631301115,Stop_5631301115,13.0444719,80.2685434
5631301116,Stop_5631301116,12.9883854,80.2559973
5631301117,Stop_5631301117,12.9885252,80.2558203
5631301118,Stop_5631301118,12.9906984,80.2202958
5631301119,Stop_5631301119,13.0034222,80.2477388
5631301120,Stop_5631301120,12.8238595,80.2402306
5631301421,Stop_5631301421,13.006442,80.2543612
5631301422,Stop_5631301422,13.0058253,80.2424924
5631301423,Stop_5631301423,12.9858005,80.2598
5631301424,Stop_5631301424,12.9974701,80.2162966
5631301425,Stop_5631301425,12.9973995,80.2166627
5631301426,Stop_5631301426,12.9974859,80.2164321
5631301427,Stop_5631301427,13.008031,80.209398
5631301429,Stop_5631301429,13.0089182,80.2111924
5632367706,Stop_5632367706,12.9907728,80.2300317
5632367707,Stop_5632367707,12.9909124,80.2301226
5817838780,Stop_5817838780,13.0832404,80.2829044
6031412486,Stop_6031412486,12.9257591,80.1165783
6057945756,Stop_6057945756,13.0290019,80.253739
6117608083,Stop_6117608083,13.0912499,80.2276191
6185888872,Stop_6185888872,13.0858185,80.2465885
6253855210,Stop_6253855210,13.0752687,80.1968385
6274949832,Stop_6274949832,13.0743736,80.2206151
6367914551,Stop_6367914551,13.0154329,80.1912316
6394588658,Stop_6394588658,12.9961241,80.2627793
6497450229,Stop_6497450229,13.0342592,80.230369
6518463385,Stop_6518463385,13.0906674,80.1984558
6518468529,Stop_6518468529,13.0917305,80.1984396
7053500327,Stop_7053500327,13.111373,80.1086951
7056229385,Stop_7056229385,13.0631374,80.2622149
7113711101,Stop_7113711101,12.7861984,80.2204283
7155445050,Stop_7155445050,13.0592866,80.2595105
7169395980,Stop_7169395980,13.0107563,80.1957259
7169419214,Stop_7169419214,13.0107616,80.1959419
7170102888,Stop_7170102888,12.8238587,80.2402648
7170102954,Stop_7170102954,12.8869167,80.2457574
7185777641,Stop_7185777641,13.1037511,80.1563349
7185834751,Stop_7185834751,13.1034994,80.1566326
7252487207,Stop_7252487207,13.0329587,80.212033
7255708042,Stop_7255708042,13.0577143,80.2427631
7255754030,Stop_7255754030,13.0533162,80.2479376
7281748789,Stop_7281748789,12.9090099,80.0982247
7412854052,Stop_7412854052,12.9729954,80.2502408
7412932325,Stop_7412932325,13.0883365,80.2838631
7412932327,Stop_7412932327,13.0390729,80.2575264
7412932328,Stop_7412932328,13.0356479,80.2548953
7412932329,Stop_7412932329,13.0231055,80.2427833
7412932330,Stop_7412932330,13.0185768,80.2413141
7412932331,Stop_7412932331,13.0100519,80.2405691
7412932332,Stop_7412932332,12.9862169,80.2468241
7416129840,Stop_7416129840,13.0470978,80.260961
7424295245,Stop_7424295245,12.9854059,80.2406319
7433365963,Stop_7433365963,13.011873,80.2219855
7577454519,Stop_7577454519,12.9121191,80.1432713
7577454520,Stop_7577454520,12.912176,80.1431219
7636804603,Stop_7636804603,13.0835557,80.275842
7636804604,Stop_7636804604,13.0835516,80.2758095
7636804605,Stop_7636804605,13.08354,80.2757
7636804606,Stop_7636804606,13.0835318,80.2756071
7636804607,Stop_7636804607,13.0835264,80.2755696
7636804608,Stop_7636804608,13.08351,80.2754328
7636804609,Stop_7636804609,13.0835056,80.2754043
7710665289,Stop_7710665289,13.083673,80.2747381
7710665290,Stop_7710665290,13.0835317,80.2751985
7710665291,Stop_7710665291,13.0835267,80.2751567
7765336946,Stop_7765336946,12.8128867,80.2425393
7765336956,Stop_7765336956,12.8127494,80.2423362
7794498887,Stop_7794498887,13.1008368,80.1896304
7794498890,Stop_7794498890,13.1013007,80.1896425
7794528406,Stop_7794528406,13.0646628,80.2347752
7796211329,Stop_7796211329,13.1196709,80.149986
7796211336,Stop_7796211336,13.1216328,80.1480991
7796477442,Stop_7796477442,13.1103659,80.1522998
7796477443,Stop_7796477443,13.1116502,80.1510999
7796477452,Stop_7796477452,13.1015063,80.1625708
7796477453,Stop_7796477453,13.1012433,80.1627648
7796477467,Stop_7796477467,13.0998328,80.1703579
7796477468,Stop_7796477468,13.0994583,80.1702657
7796505766,Stop_7796505766,13.0886781,80.1715578
7796505767,Stop_7796505767,13.0884416,80.172007
7796591115,Stop_7796591115,13.0941517,80.1987163
7799977292,Stop_7799977292,13.043824,80.1153082
7802828807,Stop_7802828807,12.9726442,80.1914709
7843242892,Stop_7843242892,13.1228068,80.1483885
7843267872,Stop_7843267872,13.0720107,80.2220136
7843267873,Stop_7843267873,13.073815,80.2208333
7843267874,Stop_7843267874,13.0760536,80.2181587
7869100700,Stop_7869100700,13.1060625,80.1524361
7869100702,Stop_7869100702,13.0883017,80.1784121
7869100703,Stop_7869100703,13.0678542,80.2269976
7869100704,Stop_7869100704,13.0666515,80.230974
7869148874,Stop_7869148874,13.0666287,80.2305198
7869208199,Stop_7869208199,13.1049651,80.1526301
7869208200,Stop_7869208200,13.0678373,80.2268263
7871877992,Stop_7871877992,13.05383,80.2423007
7966811036,Stop_7966811036,12.9235567,80.1593225
7966811037,Stop_7966811037,12.923213,80.1599548
8064696884,Stop_8064696884,12.9693839,80.1861325
8601096138,Stop_8601096138,12.9712759,80.219131
8976358611,Stop_8976358611,13.0984444,80.181918
9084570182,Stop_9084570182,13.0397523,80.1931123
9325976317,Stop_9325976317,12.8398094,80.0556431
9331471612,Stop_9331471612,12.9775298,80.1306267
9331499322,Stop_9331499322,12.9748777,80.1332916
9331504032,Stop_9331504032,12.9807025,80.1292081
9331571508,Stop_9331571508,12.9751633,80.13264
9331589294,Stop_9331589294,12.9744741,80.1352459
9331603402,Stop_9331603402,12.9795623,80.1289666
9368655291,Stop_9368655291,12.9726563,80.1914521
9368672356,Stop_9368672356,12.9909955,80.2200242
9370267242,Stop_9370267242,12.9829795,80.2219649
9370267243,Stop_9370267243,12.9864532,80.2229117
9370267244,Stop_9370267244,12.9976865,80.2159576
9370267245,Stop_9370267245,13.0148569,80.2045846
9370309976,Stop_9370309976,13.0890597,80.1694157
9370524480,Stop_9370524480,12.9762731,80.221563
9370524481,Stop_9370524481,12.983168,80.2524814
9399662897,Stop_9399662897,12.9806111,80.228782
9399662898,Stop_9399662898,12.99071,80.2201775
9399815493,Stop_9399815493,12.9814108,80.2427068
9399815494,Stop_9399815494,12.9812324,80.2427187
9399815495,Stop_9399815495,12.9814019,80.2427193
9399815496,Stop_9399815496,12.9812981,80.2427155
9400398338,Stop_9400398338,12.9233654,80.1206423
9400398339,Stop_9400398339,12.9228177,80.1311711
9400398340,Stop_9400398340,12.9225505,80.1436777
9400398341,Stop_9400398341,12.9234344,80.1545734
9400398342,Stop_9400398342,12.9227028,80.1473638
9400398343,Stop_9400398343,12.9226532,80.1473651
9400398344,Stop_9400398344,12.9235081,80.1593117
9400398345,Stop_9400398345,12.9209495,80.1679764
9400398346,Stop_9400398346,12.920928,80.1679701
9400398347,Stop_9400398347,12.9199655,80.1709299
9400398348,Stop_9400398348,12.9184967,80.1767624
9400398349,Stop_9400398349,12.9184602,80.176761
9400398351,Stop_9400398351,12.9204908,80.184453
9400398352,Stop_9400398352,12.9173172,80.1936779
9400398353,Stop_9400398353,12.9211296,80.1968403
9400398354,Stop_9400398354,12.9211347,80.1968921
9400398372,Stop_9400398372,12.9260465,80.1974301
9400398373,Stop_9400398373,12.9260488,80.1974863
9400398374,Stop_9400398374,12.9336313,80.2037553
9400398375,Stop_9400398375,12.9336154,80.2038226
9400398377,Stop_9400398377,12.9404262,80.2056812
9400398378,Stop_9400398378,12.9442869,80.2082021
9400398379,Stop_9400398379,12.948759,80.2098257
9400398380,Stop_9400398380,12.9487729,80.2098975
9400398381,Stop_9400398381,12.9534266,80.211823
9400398382,Stop_9400398382,12.953444,80.2118662
9400398383,Stop_9400398383,12.9638777,80.2160234
9400398385,Stop_9400398385,12.9713022,80.2190042
9400398388,Stop_9400398388,12.9276798,80.1187584
9400398389,Stop_9400398389,12.9273885,80.1184664
9400398391,Stop_9400398391,12.9293289,80.1206916
9400398392,Stop_9400398392,12.9293586,80.1206329
9401706170,Stop_9401706170,12.9751658,80.2208286
9402008106,Stop_9402008106,12.9712086,80.2192719
9402008107,Stop_9402008107,12.9634008,80.2159813
9402008108,Stop_9402008108,12.948257,80.2100823
9402008109,Stop_9402008109,12.9482196,80.2101768
9402008111,Stop_9402008111,12.9441308,80.208506
9402008112,Stop_9402008112,12.9441649,80.2083807
9402008113,Stop_9402008113,12.9338309,80.2039389
9402008114,Stop_9402008114,12.9285291,80.2021939
9402008115,Stop_9402008115,12.9265939,80.1977637
9402008116,Stop_9402008116,12.9266104,80.1976821
9402032617,Stop_9402032617,12.9220034,80.1973341
9402032618,Stop_9402032618,12.9220218,80.19725
9402032619,Stop_9402032619,12.9186199,80.1879064
9402032620,Stop_9402032620,12.9185443,80.1881393
9402032621,Stop_9402032621,12.9198324,80.1825361
9402032622,Stop_9402032622,12.9198056,80.1825618
9402032623,Stop_9402032623,12.9197846,80.1711521
9402032624,Stop_9402032624,12.9208501,80.1677021
9402032625,Stop_9402032625,12.9208982,80.1677123
9402032626,Stop_9402032626,12.9234258,80.1549683
9402032627,Stop_9402032627,12.9223886,80.1416461
9402032628,Stop_9402032628,12.9226511,80.13296
9402032629,Stop_9402032629,12.9226395,80.1329593
9402032630,Stop_9402032630,12.9227139,80.1312504
9402032631,Stop_9402032631,12.92324,80.1205694
9404967419,Stop_9404967419,12.9443297,80.208265
9412758115,Stop_9412758115,12.9227473,80.1330624
9412787718,Stop_9412787718,12.9486549,80.1851006
9412787720,Stop_9412787720,12.955952,80.1868305
9412787721,Stop_9412787721,12.9653705,80.1915804
9412787723,Stop_9412787723,12.9648168,80.1963361
9412787724,Stop_9412787724,12.9648849,80.1962538
9412787725,Stop_9412787725,12.965438,80.2013584
9412787727,Stop_9412787727,12.9653278,80.2069929
9412787728,Stop_9412787728,12.9656308,80.2043863
9412787729,Stop_9412787729,12.9658462,80.2031164
9412787731,Stop_9412787731,12.9864666,80.2229705
9412787732,Stop_9412787732,13.0048514,80.2202225
9412787734,Stop_9412787734,13.0155164,80.2250894
9412787735,Stop_9412787735,13.0221111,80.226294
9412787736,Stop_9412787736,13.0279977,80.2309273
9412787738,Stop_9412787738,13.0994556,80.1702183
9412862312,Stop_9412862312,13.0343027,80.2121485
9412862313,Stop_9412862313,13.0342862,80.2122277
9417619429,Stop_9417619429,12.9725096,80.1915348
9417619430,Stop_9417619430,12.9725284,80.1914999
9417619431,Stop_9417619431,12.9818042,80.1957994
9417619433,Stop_9417619433,12.9946272,80.200283
9417619434,Stop_9417619434,12.9395353,80.1825973
9417619436,Stop_9417619436,12.9486369,80.1851774
9417619438,Stop_9417619438,12.9559551,80.1869989
9417619440,Stop_9417619440,12.9661068,80.1886704
9417619441,Stop_9417619441,12.968278,80.189535
9417619442,Stop_9417619442,12.9682552,80.189596
9417619443,Stop_9417619443,12.9682417,80.1896401
9417619444,Stop_9417619444,12.994701,80.206559
9417619445,Stop_9417619445,12.9947979,80.2067982
9419760484,Stop_9419760484,13.0753585,80.2176228
9500680214,Stop_9500680214,12.9784111,80.2253294
9500680215,Stop_9500680215,12.9804402,80.2286896
9500730217,Stop_9500730217,12.9815365,80.2334379
9500730219,Stop_9500730219,12.9873981,80.2516421
9500730220,Stop_9500730220,12.9873622,80.2517782
9500730222,Stop_9500730222,12.9831713,80.2525253
9500730223,Stop_9500730223,12.9803011,80.2514556
9500730225,Stop_9500730225,12.9786209,80.2253008
9500730227,Stop_9500730227,12.9762478,80.2215821
9500730228,Stop_9500730228,12.9802174,80.2514209
9504474769,Stop_9504474769,13.0546591,80.2643733
9504474770,Stop_9504474770,13.057129,80.2648726
9504474773,Stop_9504474773,13.0703667,80.2737145
9504474774,Stop_9504474774,13.0763679,80.2763591
9504474775,Stop_9504474775,13.081935,80.2774889
9504474776,Stop_9504474776,13.0876798,80.2814746
9506980944,Stop_9506980944,12.9981705,80.2488385
9514055804,Stop_9514055804,12.9886237,80.197745
9514055810,Stop_9514055810,12.9977774,80.2073255
9514055811,Stop_9514055811,12.9980198,80.2072705
9514055812,Stop_9514055812,13.0048086,80.2015478
9514055813,Stop_9514055813,12.9957148,80.1892331
9514055814,Stop_9514055814,12.9827924,80.1917198
9514055815,Stop_9514055815,13.0121297,80.2202503
9514055816,Stop_9514055816,13.0254505,80.2297489
9514067017,Stop_9514067017,13.0294407,80.2369328
9514067018,Stop_9514067018,13.0465924,80.2427912
9514067019,Stop_9514067019,13.047,80.2439043
9522345424,Stop_9522345424,12.9658799,80.1889584
9522345425,Stop_9522345425,12.9648478,80.188233
9522345426,Stop_9522345426,12.9654012,80.1882967
9524625506,Stop_9524625506,12.9853446,80.1857835
9524652864,Stop_9524652864,12.9823175,80.1857694
9524666195,Stop_9524666195,12.9798333,80.1829123
9526179471,Stop_9526179471,12.9607138,80.1872835
9526179484,Stop_9526179484,12.9194261,80.1822788
9526179499,Stop_9526179499,12.9387939,80.1823586
9526179500,Stop_9526179500,12.9392448,80.182525
9526179503,Stop_9526179503,12.9492687,80.1854271
9526179504,Stop_9526179504,12.9494425,80.1852554
9529333083,Stop_9529333083,12.9873223,80.1761799
9536043083,Stop_9536043083,12.981393,80.2384985
9536047321,Stop_9536047321,12.9811706,80.2381908
9554098006,Stop_9554098006,12.9910579,80.2195223
9554102404,Stop_9554102404,12.9871386,80.2183655
9554116143,Stop_9554116143,12.9839239,80.2180709
9554140669,Stop_9554140669,13.0046861,80.2203904
9554140671,Stop_9554140671,12.9992711,80.1934383
9554147562,Stop_9554147562,13.0485705,80.2460822
9554156480,Stop_9554156480,13.0104553,80.2228615
9554162872,Stop_9554162872,12.9873344,80.2181539
9570575688,Stop_9570575688,13.0986329,80.2420053
9592492226,Stop_9592492226,13.0685576,80.2039409
9592492231,Stop_9592492231,13.0845849,80.2186077
9676595400,Stop_9676595400,12.9574911,80.178322
9676647822,Stop_9676647822,12.956068,80.1862921
9734354380,Stop_9734354380,13.0446727,80.2630248
9734368257,Stop_9734368257,13.0448097,80.2631942
9734386075,Stop_9734386075,13.0446914,80.2653248
9734398142,Stop_9734398142,13.0445686,80.2691766
9734416560,Stop_9734416560,13.0438762,80.2715829
9734417426,Stop_9734417426,13.0445902,80.2691337
9734424821,Stop_9734424821,13.0438295,80.2718498
9734428259,Stop_9734428259,13.0438575,80.2716913
9819010214,Stop_9819010214,13.0463989,80.2395728
9849133813,Stop_9849133813,12.9760401,80.1832874
9849200501,Stop_9849200501,12.9801876,80.2284298
9849235452,Stop_9849235452,12.9710697,80.1830757
9849242230,Stop_9849242230,13.0098921,80.2594022
9849246448,Stop_9849246448,12.981143,80.2342733
9849253327,Stop_9849253327,12.9817272,80.2304834
9853561301,Stop_9853561301,13.1854145,80.3170561
9853561302,Stop_9853561302,13.1856767,80.3169358
9858006724,Stop_9858006724,13.0290577,80.0901401
9858006769,Stop_9858006769,13.0326982,80.0888038
9858006821,Stop_9858006821,13.0378033,80.0870124
9858006847,Stop_9858006847,13.0420261,80.0857436
9858314115,Stop_9858314115,13.0146463,80.0937053
9858326268,Stop_9858326268,13.0085169,80.0913118
9858326388,Stop_9858326388,12.9963722,80.087067
9858326510,Stop_9858326510,12.9822599,80.0892532
9858326583,Stop_9858326583,12.9693872,80.0895921
9858405332,Stop_9858405332,12.9601816,80.0899406
9858405398,Stop_9858405398,12.9526055,80.0880269
9858405464,Stop_9858405464,12.9394356,80.0830781
9859553148,Stop_9859553148,12.9385909,80.0835877
9859553235,Stop_9859553235,12.9519772,80.0886227
9859553499,Stop_9859553499,12.959999,80.0907312
9859553722,Stop_9859553722,12.9691435,80.0903851
9859554104,Stop_9859554104,12.982084,80.0900585
9859554219,Stop_9859554219,12.9962011,80.0878387
9859637767,Stop_9859637767,13.0075983,80.0917831
9859637814,Stop_9859637814,13.0145621,80.0945056
9859637877,Stop_9859637877,13.0283787,80.0912245
9859637919,Stop_9859637919,13.0327484,80.089621
9859638026,Stop_9859638026,13.0382461,80.0876747
9859638115,Stop_9859638115,13.0439274,80.086004
9859932681,Stop_9859932681,12.9235972,80.0780255
9859932706,Stop_9859932706,12.92398,80.0773439
9859933034,Stop_9859933034,12.913686,80.0749991
9859933039,Stop_9859933039,12.9141132,80.0743228
9859933228,Stop_9859933228,12.8967659,80.0709147
9859933249,Stop_9859933249,12.8966938,80.0701581
9859933289,Stop_9859933289,12.8921662,80.0711056
9859933387,Stop_9859933387,12.8901925,80.0709524
9864935220,Stop_9864935220,13.1962315,80.1557857
